区域,所属产品,模块,场景名称,场景等级,接口名称,涉及接口
国内,其他,健康检查,健康检查,P1,info,/check/info
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P1,查询用户门店集卡进度,/v1/accumulatePoint/querySchedule
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P1,根据【附近门店、渠道】查询集点活动、集点进度,/v1/accumulatePoint/queryActivityByShopId
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P1,查询任务专区,/v1/accumulatePoint/taskArea/info
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P1,根据【活动id】查询集点活动、奖励列表、集点进度,/v1/accumulatePoint/h5/queryActivityByMarketingId
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P2,用户领取活动,/v1/accumulatePoint/h5/receiveActivity
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P2,用户领取活动,/v1/accumulatePoint/receiveActivity
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P1,exchangeInfo,/v1/accumulatePoint/exchange/info
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P2,exchange,/v1/accumulatePoint/exchange
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P2,h5Exchange,/v1/accumulatePoint/h5/exchange
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P2,exchangeRecord,/v1/accumulatePoint/exchange/record
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P2,h5ExchangeRecord,/v1/accumulatePoint/h5/exchange/record
国内,蜜雪小程序/支付宝小程序/Android/IOS,集点活动,集点活动,P2,h5Record,/v1/accumulatePoint/h5/record
国内,蜜雪小程序/支付宝小程序/Android/IOS,广告管理,广告管理,P1,广告列表,v1/adinfo/list
国内,蜜雪小程序/支付宝小程序/Android/IOS,广告管理,广告管理,P1,get,v1/adinfo/{adInfoId}
国内,蜜雪小程序/支付宝小程序/Android/IOS,广告管理,广告管理,P1,信息流列表,v1/adinfo/feeds
国内,蜜雪小程序/支付宝小程序/Android/IOS,广告管理,广告管理,P1,限制性广告列表,v1/adinfo/limitedAds
国内,蜜雪小程序/支付宝小程序/Android/IOS,广告管理,广告管理,P1,queryForAdPlace,v1/adinfo/adplace/query
国内,蜜雪小程序/支付宝小程序/Android/IOS,广告管理,广告管理,P1,query,v1/adinfo/recommendBuy/query
国内,蜜雪小程序/支付宝小程序/Android/IOS,支付管理,支付管理,P0,碰一碰用户开卡接口(检查+绑定+注册)，根据会员手机号和支付宝userId检查绑定关系，手机号和userId不存在则注册新会员，如果手机号和userId不对应则检查失败，如果手机号和userId不全的则补齐绑定关系,/sp-open/service/customer/bindCheckAndReg
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P1,微信、支付宝授权获取授权用户信息---APP三方登录进入绑定页面之前调用,/v1/app/getUserInfo
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P2,三方账户绑定（注册+登录）----新用户首次登录app绑定手机号码后调用此接口,/v1/app/thirdReg
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P0,"三方账户绑定,客户端三方登陆管理，绑定调用（qq、微博、AppleId）",/v1/app/thirdBind
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P0,unionid绑定到手机号-------小程序授权登录绑定手机号调用,/v1/app/bindToPhone
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P0,"unionid绑定到当前手机号,客户端三方登陆管理，绑定调用（微信支付宝）",/v1/app/bindToUnionid
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P0,"三方账户解绑,客户端三方登陆管理，解绑调用",/v1/app/thirdUnbind
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P1,获取微信小程序认证信息,/v1/app/getWxTinyAppAuthInfo
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P0,获取支付宝小程序认证信息,/v1/app/getAlipayTinyAppAuthInfo
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P0,获取支付宝小程序用户信息,/v1/app/getAlipayMiniUserInfo
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P1,获取公众号签名信息,/v1/app/getOfficeAccountsSign
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P0,解密支付宝前端密文,/v1/app/getAlipayPlaintData
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P2,小程序三方账户(注册+登录)，APP三方登录进入绑定页面之前调用或者小程序用户未登录加购时，如果用户未授权获取手机号时调用该接口,/v1/app/regByUnionid
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P1,getPhoneByUnionid,/v1/app/getPhoneByUnionid
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P2,微信小程序code换session,/v1/app/code2Session
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P2,抖音小程序code换session,/v1/app/dy/code2Session
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P1,dyGetPhoneByUnionid,/v1/app/dy/getPhoneByUnionid
国内,蜜雪小程序/支付宝小程序/Android/IOS,系统配置,系统配置,P2,获取参数配置,/v1/appconfig
国内,蜜雪小程序/支付宝小程序/Android/IOS,系统配置,系统配置,P2,获取导航,/v1/app/nav
国内,蜜雪小程序/支付宝小程序/Android/IOS,首页渲染,首页渲染,P1,query,/v1/homeActivityArea/query
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P0,手机号登录,/v1/applogin
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P0,通过openId登录,/v1/apploginByOpenId
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P0,通过unionid登录,/v1/apploginByUnionid
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P2,退出,/v1/applogout
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P2,短信验证码,/v1/appcaptchaSms
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P2,滑动验证后请求短信验证码,/v1/appncCaptchaSms
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P2,手机号注册,/v1/app/reg
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P2,渠道注册,/v1/app/regByChannelCode
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P2,获取最新版本,/v1/appversion
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P1,获取时间戳,/v1/appgetTimestamp
国内,蜜雪小程序/支付宝小程序/Android/IOS,登录,登录,P2,用户注销,/v1/appunreg
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P0,通过unionid登录,/v2/app/loginByAuthCode
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P2,三方账户绑定（注册+登录）----新用户首次登录app绑定手机号码后调用此接口,/v2/app/thirdReg
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P0,"三方账户绑定,客户端三方登陆管理，绑定调用（qq、微博、AppleId）",/v2/app/thirdBind
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P0,"unionid绑定到当前手机号,客户端三方登陆管理，绑定调用（微信支付宝）",/v2/app/bindToUnionid
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P1,getPhoneByUnionid,/v2/app/getPhoneByAuthCode
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P1,dyGetPhoneByUnionid,/v2/app/dy/getPhoneByAuthCode
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P0,通过授权码unionid绑定到手机号-------小程序授权登录绑定手机号调用,/v2/app/bindToPhoneByAuthCode
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P2,switchPhone,/v2/app/switchPhone
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P2,switchPhoneCheck,/v2/app/switchPhone/check
国内,蜜雪小程序/支付宝小程序/Android/IOS,其他,其他,P1,"查询全部收货地址(此版本已废弃,请用v3版本)",v1/consigneeaddress/listAll
国内,蜜雪小程序/支付宝小程序/Android/IOS,其他,其他,P1,收货地址详情,v1/consigneeaddress/info/{consigneeAddressId}
国内,蜜雪小程序/支付宝小程序/Android/IOS,其他,其他,P0,新增收货地址,v1/consigneeaddress/save
国内,蜜雪小程序/支付宝小程序/Android/IOS,其他,其他,P2,更新收货地址,v1/consigneeaddress/update
国内,蜜雪小程序/支付宝小程序/Android/IOS,其他,其他,P2,删除收货地址,v1/consigneeaddress/delete/{consigneeAddressId}
国内,蜜雪小程序/支付宝小程序/Android/IOS,版本管理,版本管理,P1,查询全部收货地址,v3/consigneeaddress/listAll
国内,蜜雪小程序/支付宝小程序/Android/IOS,情侣卡,情侣卡,P2,合成,/v1/couplescard/fused
国内,蜜雪小程序/支付宝小程序/Android/IOS,情侣卡,情侣卡,P2,合成(h5),/v1/couplescard/fused/h5
国内,蜜雪小程序/支付宝小程序/Android/IOS,情侣卡,情侣卡,P2,发布告白并获取证书编号,/v1/aty/couplesCard/publish
国内,蜜雪小程序/支付宝小程序/Android/IOS,情侣卡,情侣卡,P1,告白弹幕，默认返回100条数据,/v1/aty/couplesCard/confessionList
国内,蜜雪小程序/支付宝小程序/Android/IOS,情侣卡,情侣卡,P2,情侣证图片上传,/v1/aty/couplesCard/couples/imageSegment
国内,蜜雪小程序/支付宝小程序/Android/IOS,情侣卡,情侣卡,P2,情侣证图片上传,/v1/aty/couplesCard/couples/upload
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P2,发布告白,/v1/confession/publish
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P2,广场,/v1/confession/world
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P2,广场(h5),/v1/confession/world/h5
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P2,我的,/v1/confession/my
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P2,优惠券列表（新）,v1/customercoupons/coupons
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,couponPackInfo,v1/customercoupons/couponPackInfo
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,查询超期的优惠券,v1/customercoupons/getExpireList
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,适用于该门店的优惠券总数,v1/customercoupons/shopTotal
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,优惠券总数,v1/customercoupons/total
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,优惠券列表(无详情),v1/customercoupons/locallist
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P2,可用优惠券列表,v1/customercoupons/availableCoupons
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P2,可用优惠券列表,v1/customercoupons/availableCouponsNew
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P2,商品券列表,v1/customercoupons/productCoupons
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,用户在该权益下得到的所有优惠券,v1/customercoupons/listByRights
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P2,用户领取优惠券接口,v1/customercoupons/receiveCoupons
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,权益券规则列表--升级礼包用,v1/customercoupons/rightsCouponRuleList
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,权益券规则列表--闲时优惠,v1/customercoupons/freeTimeRightsDetail
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P2,用户领取优惠券接口--闲时优惠,v1/customercoupons/freeTimeReceiveCoupons
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P2,权益券规则信息,v1/customercoupons/rightsCouponRule
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,用户在该活动类型中获得的优惠券列表,v1/customercoupons/listByMarketingType
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,根据活动id查询优惠券,v1/customercoupons/listByMarketingId
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P2,菜单页换购券信息,v1/customercoupons/exchangeCoupons
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P2,换购券列表,v1/customercoupons/unUsedExchangeCoupons
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P2,兑换码兑换优惠券,v1/customercoupons/redeem
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,优惠券列表,v1/customercoupons/orderCouponDetail
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,在当前门店可用优惠券数量,v1/customercoupons/totalByShop
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P0,好友赠券-优惠券赠送撤销,v1/customercoupons/couponGiveCancel
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P2,好友赠券-优惠券领取,v1/customercoupons/acceptCoupon
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,好友赠券-优惠券领取列表,v1/customercoupons/acceptCouponList
国内,蜜雪小程序/支付宝小程序/Android/IOS,优惠券,优惠券,P1,exchangeCouponInfo,v1/customercoupons/exchange/info
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P1,获取用户基本信息,/v1/customer/info
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P1,设置推送通知开关,/v1/customer/setting/push/{status}
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P2,设置个性化推荐开关,/v1/customer/setting/settingPerPushSwitch
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P2,修改用户基本信息,/v1/customer/update
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P0,增加成长值 - 登录,/v1/customer/loginGrowthValue
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P2,获取当前用户等级、权益信息,/v1/customer/level
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P2,获取系统用户等级、权益列表,/v1/customer/levels
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P1,获取用户成长记录,/v1/customer/getGrowthList
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P1,获取用户积分记录,/v1/customer/getPointList
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P1,查询订单积分,/v1/customer/getOrderPoint
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P1,查询订单积分,/v1/customer/getOrderPointAndGrowth
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P1,查询订单积分,/v1/customer/v2/getOrderPointAndGrowth
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P1,查询订单积分h5,/v1/customer/getOrderPointH5
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P2,增加成长值 - 订单,/v1/customer/orderGrowthValue
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P2,用户签到,/v1/customer/signin
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P2,访问新人福利页,/v1/customer/visit
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P2,修改用户手机号,/v1/customer/chgPhone
国内,蜜雪小程序/支付宝小程序/Android/IOS,客户管理,客户管理,P1,getThirdPartyAuthInfo,/v1/customer/thirdparty/authinfo
国内,蜜雪小程序/支付宝小程序/Android/IOS,权益管理,权益管理,P1,customerInfo,/v1/medal/customerInfo
国内,蜜雪小程序/支付宝小程序/Android/IOS,权益管理,权益管理,P1,overview,/v1/h5/medal/overview/list
国内,蜜雪小程序/支付宝小程序/Android/IOS,权益管理,权益管理,P1,appInfo,/v1/h5/medal/info/{id}
国内,蜜雪小程序/支付宝小程序/Android/IOS,商品管理,商品管理,P2,favoriteTaste,/v1/customer/product/taste/favorite
国内,蜜雪小程序/支付宝小程序/Android/IOS,商品管理,商品管理,P0,cancelTaste,/v1/customer/product/taste/cancel
国内,蜜雪小程序/支付宝小程序/Android/IOS,商品管理,商品管理,P1,tasteList,/v1/customer/product/taste/list
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P0,保存领奖信息,/v1/receiveAward/save
国内,蜜雪小程序/支付宝小程序/Android/IOS,用户信息,用户信息,P1,查询领奖信息,/v1/receiveAward/info
国内,蜜雪小程序/支付宝小程序/Android/IOS,注册管理,注册管理,P0,注册投放渠道信息,v1/regist/channel/info
